,epoch,loss
108,1,1537.89404296875
109,1,878.2157592773438
110,1,1153.4998779296875
111,1,488.20166015625
112,1,410.51641845703125
113,1,712.456298828125
114,1,520.2574462890625
115,1,1544.47802734375
116,1,3663.203125
117,1,934.908203125
118,1,874.1053466796875
119,1,681.1414184570312
120,1,1470.3487548828125
121,1,6340.5673828125
122,1,582.6241455078125
123,1,219.99954223632812
124,1,2505.85009765625
125,1,2886.176025390625
126,1,3088.79345703125
127,1,353.13409423828125
128,1,2097.099853515625
129,1,6046.21875
130,1,7476.6162109375
131,1,4416.8056640625
132,1,953.756591796875
133,1,464.4969482421875
134,1,3618.1064453125
135,1,4781.9833984375
136,1,1533.5997314453125
137,1,437.39190673828125
138,1,1843.529541015625
139,1,5067.72509765625
140,1,6647.76220703125
141,1,2935.345947265625
142,1,356.45159912109375
143,1,2564.10595703125
144,1,2999.5146484375
145,1,2725.94091796875
146,1,3499.046875
147,1,245.00167846679688
148,1,584.1358032226562
149,1,5257.357421875
150,1,3208.56298828125
151,1,1415.563720703125
152,1,195.06661987304688
153,1,3454.241455078125
154,1,6969.4345703125
155,1,7611.169921875
156,1,4719.720703125
157,1,1125.87060546875
158,1,1084.1368408203125
159,1,1533.70947265625
160,1,2013.9149169921875
161,1,355.7045593261719
162,1,376.26422119140625
163,1,955.823486328125
164,1,1880.0865478515625
165,1,419.4025573730469
166,1,1275.0084228515625
167,1,989.9198608398438
168,1,153.1375732421875
169,1,187.96939086914062
170,1,1174.5545654296875
171,1,2798.806640625
172,1,1950.8707275390625
173,1,762.5789794921875
174,1,620.765380859375
175,1,2816.369384765625
176,1,3085.92138671875
177,1,861.7205200195312
178,1,1198.9893798828125
179,1,833.0346069335938
180,1,818.171875
181,1,285.26025390625
182,1,648.4605712890625
183,1,1024.533203125
184,1,584.843017578125
185,1,623.42578125
186,1,322.83197021484375
187,1,518.6897583007812
188,1,505.00994873046875
189,1,1246.0367431640625
190,1,320.38372802734375
191,1,726.5384521484375
192,1,872.5094604492188
193,1,505.30810546875
194,1,710.1646728515625
195,1,864.4810791015625
196,1,310.98370361328125
197,1,242.54644775390625
198,1,1162.9678955078125
199,1,347.88409423828125
200,1,433.0711669921875
201,1,1180.73291015625
202,1,1023.47119140625
203,1,263.6854248046875
204,1,1454.7359619140625
205,1,697.5709228515625
206,1,867.5489501953125
207,1,762.402099609375
208,1,160.21434020996094
209,1,752.6946411132812
210,1,475.31024169921875
211,1,307.6548156738281
212,1,235.48886108398438
213,1,523.2412109375
214,1,514.44189453125
215,1,240.22747802734375
216,1,398.13818359375
217,1,97.70600891113281
218,1,493.3951721191406
219,1,1074.402587890625
220,2,444.13641357421875
221,2,161.41270446777344
222,2,1056.606201171875
223,2,169.869873046875
224,2,533.2433471679688
225,2,288.2825012207031
226,2,218.6214599609375
227,2,1369.685546875
228,2,1008.1666870117188
229,2,598.4037475585938
230,2,402.2655029296875
231,2,401.9144287109375
232,2,114.32734680175781
233,2,179.2220458984375
234,2,93.13917541503906
235,2,464.05572509765625
236,2,555.0173950195312
237,2,1111.80908203125
238,2,409.2313537597656
239,2,566.5890502929688
240,2,1156.353271484375
241,2,1455.565673828125
242,2,409.2599792480469
243,2,364.0328369140625
244,2,526.5791625976562
245,2,485.1784973144531
246,2,338.22705078125
247,2,979.70947265625
248,2,434.7205810546875
249,2,356.64892578125
250,2,554.2889404296875
251,2,182.03677368164062
252,2,226.54840087890625
253,2,177.35140991210938
254,2,115.80892944335938
255,2,922.2294921875
256,2,1678.3880615234375
257,2,652.746826171875
258,2,275.62017822265625
259,2,776.6890869140625
260,2,342.531005859375
261,2,931.3021240234375
262,2,1128.151123046875
263,2,174.01104736328125
264,2,251.1423797607422
265,2,750.9782104492188
266,2,339.3927001953125
267,2,870.7849731445312
268,2,2204.046142578125
269,2,625.8716430664062
270,2,94.48445892333984
271,2,217.40087890625
272,2,149.51951599121094
273,2,497.0237731933594
274,2,1261.967529296875
275,2,322.297119140625
276,2,249.12454223632812
277,2,663.9715576171875
278,2,386.17108154296875
279,2,398.42193603515625
280,2,952.4337158203125
281,2,506.3052062988281
282,2,253.76144409179688
283,2,620.619140625
284,2,309.611328125
285,2,147.08056640625
286,2,280.8692626953125
287,2,513.0135498046875
288,2,253.09634399414062
289,2,1145.9281005859375
290,2,382.6617431640625
291,2,123.89808654785156
292,2,370.55426025390625
293,2,143.00982666015625
294,2,213.59912109375
295,2,1249.826416015625
296,2,551.6656494140625
297,2,267.5230712890625
298,2,534.2725830078125
299,2,236.78875732421875
300,2,162.37242126464844
301,2,521.882080078125
302,2,324.179931640625
303,2,486.16656494140625
304,2,549.01806640625
305,2,81.93330383300781
306,2,328.2247619628906
307,2,479.10205078125
308,2,344.22149658203125
309,2,221.35824584960938
310,2,739.9384155273438
311,2,200.42214965820312
312,2,365.8305358886719
313,2,316.953369140625
314,2,56.51641082763672
315,2,326.46630859375
316,2,44.74497985839844
317,2,201.64141845703125
318,2,634.60498046875
319,2,300.7085876464844
320,2,238.34121704101562
321,2,541.9134521484375
322,2,79.95641326904297
323,2,335.5697326660156
324,2,583.28955078125
325,2,119.3608627319336
326,2,258.40362548828125
327,2,606.266845703125
328,2,101.26043701171875
329,2,384.54815673828125
330,2,502.4615173339844
331,2,546.9531860351562
332,2,260.76849365234375
333,2,249.55709838867188
334,2,289.943115234375
335,2,228.05906677246094
336,2,1056.9979248046875
337,2,267.0629577636719
338,2,511.24896240234375
339,2,708.67919921875
340,2,87.96561431884766
341,2,281.5586242675781
342,2,555.9575805664062
343,2,138.73233032226562
344,2,525.486083984375
345,2,461.6420593261719
346,2,575.026123046875
347,2,239.85911560058594
348,2,701.8261108398438
349,2,309.0499267578125
350,2,169.3683624267578
351,2,798.8765869140625
352,2,208.73641967773438
353,2,113.03591918945312
354,2,1098.822509765625
355,2,175.52786254882812
356,2,465.7001953125
357,2,337.0654296875
358,2,77.90069580078125
359,2,570.2261962890625
360,2,838.1932373046875
361,2,520.6868896484375
362,2,162.25790405273438
363,2,497.0600280761719
364,2,108.54692840576172
365,2,198.7628631591797
366,2,667.8677978515625
367,2,206.62783813476562
368,2,273.8761291503906
369,2,426.14593505859375
370,2,193.1099090576172
371,2,310.22430419921875
372,2,956.7481079101562
373,2,372.1422119140625
374,2,105.19050598144531
375,2,344.0444641113281
376,2,78.94210815429688
377,2,189.79226684570312
378,2,328.45062255859375
379,2,324.78631591796875
380,2,270.9941711425781
381,2,1304.6236572265625
382,2,363.9681091308594
383,2,74.51471710205078
384,2,179.70689392089844
385,2,85.92872619628906
386,2,46.438079833984375
387,2,117.06298828125
388,2,271.9886779785156
389,2,1113.780029296875
390,2,545.006591796875
391,2,92.66355895996094
392,2,1530.2913818359375
393,2,4639.3857421875
394,2,2921.47802734375
395,2,2026.8489990234375
396,2,142.83251953125
397,2,1528.4736328125
398,2,1764.9638671875
399,2,3566.165283203125
400,2,2831.40771484375
401,2,691.1829833984375
402,2,434.86212158203125
403,2,1481.582763671875
404,2,948.7283935546875
405,2,1265.20654296875
406,2,148.02127075195312
407,2,46.848533630371094
408,2,123.94219970703125
409,2,401.08905029296875
410,2,174.3863067626953
411,2,58.834197998046875
412,2,622.5545043945312
413,2,130.37173461914062
414,2,162.3502197265625
415,2,249.9923553466797
416,2,900.1929321289062
417,2,150.07791137695312
418,2,821.3966064453125
419,2,1494.4696044921875
420,2,1326.378173828125
421,2,298.76373291015625
422,2,190.59759521484375
423,2,731.5534057617188
424,2,570.4853515625
425,2,286.180908203125
426,2,980.4852294921875
427,2,1033.1739501953125
428,2,1421.30615234375
429,2,414.05780029296875
430,2,178.6541748046875
431,2,224.06442260742188
432,2,517.4550170898438
433,2,70.87922668457031
434,2,1593.115966796875
435,2,757.746826171875
436,2,980.425537109375
437,2,89.66954803466797
438,2,460.97711181640625
439,2,2120.62890625
440,3,1267.313720703125
441,3,351.8182067871094
442,3,188.5220947265625
443,3,885.6404418945312
444,3,526.044189453125
445,3,46.94512939453125
446,3,1203.853271484375
447,3,1690.524169921875
448,3,2097.76953125
449,3,781.855712890625
450,3,141.92674255371094
451,3,1015.3546142578125
452,3,734.1769409179688
453,3,164.05870056152344
454,3,669.5762939453125
455,3,1252.428955078125
456,3,725.688232421875
457,3,118.75479888916016
458,3,106.64067077636719
459,3,236.26206970214844
460,3,249.49830627441406
461,3,226.62026977539062
462,3,166.84356689453125
463,3,254.18235778808594
464,3,226.73907470703125
465,3,303.4439697265625
466,3,119.8566665649414
467,3,121.68550872802734
468,3,82.3524169921875
469,3,221.1474609375
470,3,228.3553009033203
471,3,126.1051025390625
472,3,111.11113739013672
473,3,303.60711669921875
474,3,209.560791015625
475,3,137.35855102539062
476,3,106.93954467773438
477,3,311.53753662109375
478,3,57.81365966796875
479,3,72.13810729980469
480,3,55.66127014160156
481,3,59.576011657714844
482,3,172.82119750976562
483,3,392.6720886230469
484,3,60.420814514160156
485,3,149.80589294433594
486,3,284.8895263671875
487,3,380.78131103515625
488,3,85.13761138916016
489,3,220.30393981933594
490,3,74.97704315185547
491,3,41.16945266723633
492,3,388.0735168457031
493,3,292.437255859375
494,3,124.95130920410156
495,3,83.37774658203125
496,3,630.6369018554688
497,3,133.60140991210938
498,3,64.8914794921875
499,3,428.4258728027344
500,3,79.42210388183594
501,3,393.63818359375
502,3,134.7159881591797
503,3,384.086181640625
504,3,264.54315185546875
505,3,321.1129455566406
506,3,126.98698425292969
507,3,207.843994140625
508,3,296.78515625
509,3,499.6436767578125
510,3,92.32748413085938
511,3,59.21204376220703
512,3,424.00189208984375
513,3,461.5042724609375
514,3,260.49041748046875
515,3,210.04510498046875
516,3,97.70450592041016
517,3,132.71420288085938
518,3,84.6103286743164
519,3,575.041259765625
520,3,1543.9415283203125
521,3,2360.24072265625
522,3,603.963134765625
523,3,375.924560546875
524,3,796.0156860351562
525,3,449.044189453125
526,3,326.00201416015625
527,3,547.4215087890625
528,3,983.1627197265625
529,3,905.5914306640625
530,3,221.9748992919922
531,3,149.8544921875
532,3,1343.446044921875
533,3,392.3134765625
534,3,146.36111450195312
535,3,347.05126953125
536,3,1022.6790771484375
537,3,468.80523681640625
538,3,66.63825988769531
539,3,1054.08447265625
540,3,1542.5478515625
541,3,1611.7799072265625
542,3,392.26312255859375
543,3,173.67401123046875
544,3,504.718994140625
545,3,719.157958984375
546,3,38.532127380371094
547,3,341.77252197265625
548,3,2173.308349609375
549,3,1755.488525390625
550,3,630.9034423828125
551,3,92.55029296875
552,3,561.57958984375
553,3,1096.62109375
554,3,273.1781311035156
555,3,571.979736328125
556,3,588.3102416992188
557,3,490.7855224609375
558,3,58.13282012939453
559,3,148.44888305664062
560,3,93.50688171386719
561,3,111.38959503173828
562,3,272.88763427734375
563,3,541.4152221679688
564,3,205.84939575195312
565,3,72.64236450195312
566,3,214.7923583984375
567,3,182.0131378173828
568,3,186.17755126953125
569,3,583.947021484375
570,3,176.98934936523438
571,3,59.587318420410156
572,3,336.0310363769531
573,3,101.31037902832031
574,3,109.73896026611328
575,3,145.5718231201172
576,3,121.05736541748047
577,3,108.64473724365234
578,3,83.45779418945312
579,3,964.1116333007812
580,3,2549.136474609375
581,3,1872.006591796875
582,3,767.9231567382812
583,3,64.03227233886719
584,3,776.15478515625
585,3,336.5616455078125
586,3,122.58953094482422
587,3,869.0880126953125
588,3,368.32196044921875
589,3,841.959228515625
590,3,416.6961669921875
591,3,507.4974060058594
592,3,2101.181396484375
593,3,980.160400390625
594,3,278.79791259765625
595,3,218.03001403808594
596,3,753.3768310546875
597,3,498.5124206542969
598,3,60.70399856567383
599,3,630.8216552734375
600,3,1084.6160888671875
601,3,1194.8792724609375
602,3,139.47860717773438
603,3,347.47802734375
604,3,184.9520263671875
605,3,818.0634765625
606,3,84.83270263671875
607,3,862.7391357421875
608,3,1624.5594482421875
609,3,829.3175048828125
610,3,182.58282470703125
611,3,343.96142578125
612,3,780.9927368164062
613,3,400.68792724609375
614,3,156.98020935058594
615,3,899.5077514648438
616,3,1662.669921875
617,3,968.5184326171875
618,3,667.1549682617188
619,3,266.4540710449219
620,3,924.1368408203125
621,3,571.6737060546875
622,3,56.82954788208008
623,3,440.9499206542969
624,3,935.4293212890625
625,3,1245.347412109375
626,3,539.5358276367188
627,3,566.2061767578125
628,3,803.9962158203125
629,3,597.019775390625
630,3,197.2064208984375
631,3,396.625732421875
632,3,1023.5992431640625
633,3,843.4246826171875
634,3,111.34467315673828
635,3,485.7979431152344
636,3,800.2449951171875
637,3,793.7626342773438
638,3,223.98223876953125
639,3,128.25596618652344
640,3,822.8097534179688
641,3,1149.06396484375
642,3,414.67120361328125
643,3,320.2665100097656
644,3,227.7350616455078
645,3,312.0128173828125
646,3,86.53425598144531
647,3,345.0997009277344
648,3,722.203857421875
649,3,1340.1785888671875
650,3,43.803192138671875
651,3,915.4446411132812
652,3,729.8741455078125
653,3,264.4038391113281
654,3,236.74099731445312
655,3,595.2364501953125
656,3,313.82769775390625
657,3,725.8653564453125
658,3,598.9734497070312
659,3,194.65777587890625
660,4,1181.503662109375
661,4,556.0360107421875
662,4,195.64785766601562
663,4,219.98541259765625
664,4,942.9375610351562
665,4,587.547119140625
666,4,58.04621505737305
667,4,133.76553344726562
668,4,625.7513427734375
669,4,723.427490234375
670,4,54.40282440185547
671,4,110.39006042480469
672,4,367.9398193359375
673,4,223.68368530273438
674,4,50.15148162841797
675,4,765.728515625
676,4,94.6775894165039
677,4,38.0146484375
678,4,101.7725601196289
679,4,116.10713195800781
680,4,47.710350036621094
681,4,286.16986083984375
682,4,598.108642578125
683,4,33.325660705566406
684,4,39.124229431152344
685,4,36.005043029785156
686,4,157.84002685546875
687,4,254.82611083984375
688,4,58.16412353515625
689,4,1327.767822265625
690,4,2286.53369140625
691,4,2609.718017578125
692,4,594.6498413085938
693,4,77.71673583984375
694,4,1240.130859375
695,4,3502.54541015625
696,4,3704.153076171875
697,4,2833.495361328125
698,4,578.0466918945312
699,4,105.05378723144531
700,4,916.5217895507812
701,4,881.240966796875
702,4,367.93548583984375
703,4,428.9214782714844
704,4,881.4419555664062
705,4,469.3260498046875
706,4,268.4330749511719
707,4,1097.281494140625
708,4,2354.59326171875
709,4,2342.854248046875
710,4,513.0845947265625
711,4,290.1844482421875
712,4,346.6558837890625
713,4,241.73641967773438
714,4,174.50474548339844
715,4,187.28277587890625
716,4,66.45094299316406
717,4,418.51507568359375
718,4,240.87203979492188
719,4,50.23576354980469
720,4,53.148014068603516
721,4,35.611663818359375
722,4,76.11111450195312
723,4,162.915771484375
724,4,100.41107177734375
725,4,90.65730285644531
726,4,134.8614501953125
727,4,239.9326171875
728,4,82.46954345703125
729,4,469.2724304199219
730,4,231.91192626953125
731,4,103.94922637939453
732,4,356.0106201171875
733,4,597.0450439453125
734,4,212.51058959960938
735,4,173.27713012695312
736,4,276.10467529296875
737,4,112.72003173828125
738,4,347.15411376953125
739,4,184.39549255371094
740,4,128.44277954101562
741,4,67.50254821777344
742,4,69.9130630493164
743,4,126.15977478027344
744,4,175.54095458984375
745,4,76.07711029052734
746,4,23.55394744873047
747,4,558.7588500976562
748,4,836.0784912109375
749,4,476.68450927734375
750,4,150.41648864746094
751,4,418.51171875
752,4,80.08071899414062
753,4,201.66384887695312
754,4,54.91523742675781
755,4,61.079017639160156
756,4,49.526954650878906
757,4,34.76142120361328
758,4,69.58878326416016
759,4,42.60082244873047
760,4,137.48147583007812
761,4,227.1338348388672
762,4,178.39027404785156
763,4,127.44541931152344
764,4,105.98698425292969
765,4,325.0389404296875
766,4,104.22096252441406
767,4,64.31485748291016
768,4,89.45826721191406
769,4,66.18553161621094
770,4,141.70941162109375
771,4,75.82914733886719
772,4,123.81202697753906
773,4,54.61614227294922
774,4,189.76748657226562
775,4,42.36754608154297
776,4,663.7081298828125
777,4,616.8018798828125
778,4,586.9136962890625
779,4,155.3846435546875
780,4,130.34295654296875
781,4,128.1019744873047
782,4,162.83367919921875
783,4,62.96717834472656
784,4,100.69464111328125
785,4,140.17196655273438
786,4,225.725830078125
787,4,94.99298858642578
788,4,113.51824188232422
789,4,101.38362884521484
790,4,253.649169921875
791,4,96.38426208496094
792,4,92.58976745605469
793,4,141.44534301757812
794,4,233.335693359375
795,4,65.48571014404297
796,4,153.49557495117188
797,4,85.56355285644531
798,4,26.88869857788086
799,4,89.21426391601562
800,4,58.5468635559082
801,4,163.24005126953125
802,4,168.7062225341797
803,4,97.13114929199219
804,4,457.7657470703125
805,4,550.67431640625
806,4,361.7502136230469
807,4,72.45391845703125
808,4,504.2966613769531
809,4,1161.854736328125
810,4,463.13604736328125
811,4,97.74063873291016
812,4,166.53387451171875
813,4,135.13768005371094
814,4,103.00337219238281
815,4,59.942626953125
816,4,55.019622802734375
817,4,93.41085815429688
818,4,96.3956069946289
819,4,116.53827667236328
820,4,136.12020874023438
821,4,178.4486083984375
822,4,107.70829010009766
823,4,44.8740234375
824,4,135.28854370117188
825,4,90.43218231201172
826,4,170.40138244628906
827,4,345.0028076171875
828,4,169.08770751953125
829,4,167.2753448486328
830,4,316.91864013671875
831,4,393.3404235839844
832,4,146.58843994140625
833,4,822.26171875
834,4,966.6630249023438
835,4,927.3605346679688
836,4,275.6883544921875
837,4,54.73968505859375
838,4,202.69497680664062
839,4,245.5960235595703
840,4,32.80225372314453
841,4,47.147823333740234
842,4,401.5203857421875
843,4,304.33270263671875
844,4,42.9410514831543
845,4,506.1401672363281
846,4,302.03643798828125
847,4,200.230224609375
848,4,38.72211456298828
849,4,121.05501556396484
850,4,147.59161376953125
851,4,54.796424865722656
852,4,189.13800048828125
853,4,20.861032485961914
854,4,74.75944519042969
855,4,384.9814758300781
856,4,308.4185791015625
857,4,25.20720672607422
858,4,15.676698684692383
859,4,499.39495849609375
860,4,473.0
861,4,31.524059295654297
862,4,27.83411979675293
863,4,113.44200897216797
864,4,140.1760711669922
865,4,19.16455078125
866,4,96.17485046386719
867,4,30.980392456054688
868,4,234.87548828125
869,4,374.5594482421875
870,4,190.64105224609375
871,4,57.31405258178711
872,4,144.73980712890625
873,4,45.14521026611328
874,4,272.53118896484375
875,4,155.77828979492188
876,4,9.686643600463867
877,4,80.80000305175781
878,4,34.353477478027344
879,4,349.3209228515625
880,5,354.0802001953125
881,5,175.98199462890625
882,5,245.770751953125
883,5,342.859619140625
884,5,58.1245231628418
885,5,61.74009323120117
886,5,354.6475830078125
887,5,57.35999298095703
888,5,162.329345703125
889,5,424.96978759765625
890,5,186.97488403320312
891,5,80.1019058227539
892,5,141.95358276367188
893,5,23.06608772277832
894,5,19.425752639770508
895,5,63.9459342956543
896,5,108.6513442993164
897,5,51.13230514526367
898,5,163.97915649414062
899,5,34.174991607666016
900,5,382.5340576171875
901,5,793.5242919921875
902,5,271.2911071777344
903,5,28.623123168945312
904,5,82.89240264892578
905,5,35.348731994628906
906,5,55.81822204589844
907,5,37.45402526855469
908,5,37.93196487426758
909,5,85.60419464111328
910,5,290.1962585449219
911,5,567.1573486328125
912,5,74.69944763183594
913,5,234.15228271484375
914,5,952.4288940429688
915,5,351.59478759765625
916,5,84.08357238769531
917,5,459.88323974609375
918,5,711.0797729492188
919,5,553.66943359375
920,5,237.94003295898438
921,5,304.6664733886719
922,5,408.89593505859375
923,5,512.7230224609375
924,5,38.125457763671875
925,5,285.96258544921875
926,5,553.8128051757812
927,5,284.32464599609375
928,5,33.94980239868164
929,5,248.1756591796875
930,5,416.199951171875
931,5,460.6520080566406
932,5,34.948875427246094
933,5,213.65847778320312
934,5,647.7757568359375
935,5,303.0958557128906
936,5,75.22213745117188
937,5,288.61566162109375
938,5,650.7322998046875
939,5,279.407470703125
940,5,198.8653564453125
941,5,171.28265380859375
942,5,480.7918395996094
943,5,580.0672607421875
944,5,110.34402465820312
945,5,195.1863250732422
946,5,525.217041015625
947,5,484.765625
948,5,43.164039611816406
949,5,304.05596923828125
950,5,759.6624755859375
951,5,331.2452392578125
952,5,78.14781188964844
953,5,239.98365783691406
954,5,647.89697265625
955,5,383.3873596191406
956,5,64.3298110961914
957,5,219.3011474609375
958,5,829.34228515625
959,5,625.0003662109375
960,5,72.12286376953125
961,5,183.36378479003906
962,5,425.1637878417969
963,5,697.923583984375
964,5,151.09547424316406
965,5,72.26282501220703
966,5,659.4822998046875
967,5,595.9838256835938
968,5,117.76615905761719
969,5,200.08140563964844
970,5,347.70709228515625
971,5,237.48663330078125
972,5,36.97502517700195
973,5,155.36325073242188
974,5,836.2228393554688
975,5,316.3424072265625
976,5,175.10818481445312
977,5,303.1048583984375
978,5,935.0346069335938
979,5,129.24331665039062
980,5,22.64777183532715
981,5,109.00691986083984
982,5,481.4278564453125
983,5,458.96307373046875
984,5,19.540695190429688
985,5,173.018310546875
986,5,416.94769287109375
987,5,179.65797424316406
988,5,62.074851989746094
989,5,103.06103515625
990,5,73.2669677734375
991,5,62.89872360229492
992,5,90.32015228271484
993,5,36.81163787841797
994,5,86.40713500976562
995,5,45.375282287597656
996,5,26.381908416748047
997,5,69.75605773925781
998,5,123.65949249267578
999,5,22.87238311767578
1000,5,72.44459533691406
1001,5,61.344974517822266
1002,5,12.906171798706055
1003,5,15.97584342956543
1004,5,26.10284423828125
1005,5,26.831357955932617
1006,5,79.11860656738281
1007,5,54.19976043701172
1008,5,142.5362091064453
1009,5,97.91511535644531
1010,5,50.22606658935547
1011,5,208.52099609375
1012,5,762.823974609375
1013,5,341.00592041015625
1014,5,11.915069580078125
1015,5,319.120361328125
1016,5,524.9908447265625
1017,5,772.1445922851562
1018,5,42.342308044433594
1019,5,230.39793395996094
1020,5,456.3345947265625
1021,5,551.62939453125
1022,5,137.8678741455078
1023,5,239.76849365234375
1024,5,530.2911376953125
1025,5,506.5965576171875
1026,5,65.62774658203125
1027,5,329.6402587890625
1028,5,541.98095703125
1029,5,268.7996826171875
1030,5,102.78286743164062
1031,5,278.5020751953125
1032,5,992.033447265625
1033,5,468.64178466796875
1034,5,62.36458969116211
1035,5,103.61051940917969
1036,5,335.1625671386719
1037,5,218.26849365234375
1038,5,45.47205352783203
1039,5,162.29196166992188
1040,5,247.43109130859375
1041,5,134.09548950195312
1042,5,38.43437194824219
1043,5,193.32098388671875
1044,5,170.56655883789062
1045,5,55.16446304321289
1046,5,118.44734191894531
1047,5,88.73678588867188
1048,5,79.42021942138672
1049,5,127.30570983886719
1050,5,69.25364685058594
1051,5,127.02030181884766
1052,5,159.0928955078125
1053,5,22.47823715209961
1054,5,133.58384704589844
1055,5,245.4054718017578
1056,5,15.209711074829102
1057,5,15.808341979980469
1058,5,596.88720703125
1059,5,745.6026611328125
1060,5,732.539306640625
1061,5,112.28631591796875
1062,5,192.6710205078125
1063,5,569.7532958984375
1064,5,295.97833251953125
1065,5,260.17913818359375
1066,5,140.8319091796875
1067,5,384.74591064453125
1068,5,396.3727722167969
1069,5,34.46898651123047
1070,5,16.730308532714844
1071,5,88.42625427246094
1072,5,48.718570709228516
1073,5,213.74337768554688
1074,5,218.9320526123047
1075,5,142.84620666503906
1076,5,205.81024169921875
1077,5,264.7748107910156
1078,5,49.94642639160156
1079,5,38.80132293701172
1080,5,242.79307556152344
1081,5,464.17401123046875
1082,5,187.67324829101562
1083,5,42.70262908935547
1084,5,185.31143188476562
1085,5,57.54507827758789
1086,5,81.78827667236328
1087,5,244.30001831054688
1088,5,101.81128692626953
1089,5,141.79052734375
1090,5,262.0132141113281
1091,5,77.39205932617188
1092,5,31.569164276123047
1093,5,494.9077453613281
1094,5,926.8855590820312
1095,5,679.981689453125
1096,5,72.04794311523438
1097,5,430.11669921875
1098,5,1010.9520263671875
1099,5,405.44256591796875
1100,6,306.4692077636719
1101,6,139.46495056152344
1102,6,162.54945373535156
1103,6,240.19419860839844
1104,6,108.32199096679688
1105,6,119.37393188476562
1106,6,624.9349365234375
1107,6,546.8380126953125
1108,6,71.54127502441406
1109,6,439.32659912109375
1110,6,653.9324951171875
1111,6,715.702880859375
1112,6,436.1053161621094
1113,6,89.60645294189453
1114,6,251.2164306640625
1115,6,128.0867156982422
1116,6,53.268375396728516
1117,6,38.42456817626953
1118,6,39.23982238769531
1119,6,26.085264205932617
1120,6,288.76446533203125
1121,6,217.9579620361328
1122,6,21.775938034057617
1123,6,101.46640014648438
1124,6,103.50523376464844
1125,6,31.835529327392578
1126,6,181.12669372558594
1127,6,62.08000564575195
1128,6,188.132568359375
1129,6,60.84632873535156
1130,6,73.634765625
1131,6,21.17382049560547
1132,6,12.260034561157227
1133,6,37.805259704589844
1134,6,24.696002960205078
1135,6,235.7796173095703
1136,6,177.77920532226562
1137,6,107.43838500976562
1138,6,211.75973510742188
1139,6,291.4124450683594
1140,6,64.71913146972656
1141,6,87.29228210449219
1142,6,229.75222778320312
1143,6,86.09640502929688
1144,6,261.44390869140625
1145,6,323.2359619140625
1146,6,103.99979400634766
1147,6,43.49692153930664
1148,6,84.67710876464844
1149,6,54.389034271240234
1150,6,234.42262268066406
1151,6,251.43997192382812
1152,6,118.10659790039062
1153,6,125.25920104980469
1154,6,76.59274291992188
1155,6,180.788330078125
1156,6,179.76072692871094
1157,6,157.0235595703125
1158,6,68.67752838134766
1159,6,163.1424560546875
1160,6,349.61285400390625
1161,6,100.93116760253906
1162,6,17.062301635742188
1163,6,895.4844970703125
1164,6,1684.8475341796875
1165,6,1190.925048828125
1166,6,653.1716918945312
1167,6,22.43800163269043
1168,6,495.02801513671875
1169,6,1029.96484375
