sigmapred,sigmatrue,RMSE
56.69226,55.125,1.5672607
84.107704,82.625,1.4827042
73.23644,71.375,1.8614426
42.9267,42.125,0.8017006
49.88309,47.875,2.008091
67.101875,68.75,1.6481247
73.18372,72.5,0.68372345
76.905846,76.375,0.53084564
40.53199,39.75,0.78199005
43.045727,43.625,0.5792732
43.07087,41.75,1.3208694
53.357147,53.75,0.39285278
79.52634,78.625,0.90133667
79.72466,78.125,1.5996628
73.25161,73.625,0.3733902
68.560234,68.125,0.43523407
67.097496,67.375,0.27750397
67.24681,69.25,2.003189
42.692505,40.5,2.192505
84.243935,81.625,2.6189346
62.746918,60.5,2.2469177
59.573788,58.125,1.4487877
49.795254,50.125,0.32974625
76.91167,77.375,0.46333313
59.747505,57.5,2.2475052
59.666885,58.75,0.9168854
53.065624,51.5,1.5656242
38.41492,39.125,0.7100792
49.79353,47.5,2.2935295
73.25161,72.5,0.7516098
67.09749,65.5,1.5974884
50.07778,49.875,0.20278168
67.09749,66.0,1.0974884
56.69084,54.625,2.0658417
84.25079,85.25,0.99920654
67.109344,67.125,0.015655518
53.356346,53.0,0.35634613
80.39465,79.375,1.0196533
59.76906,58.875,0.8940582
84.169716,81.5,2.669716
67.10418,67.875,0.7708206
67.0976,65.625,1.4726028
80.39505,80.875,0.47994995
50.077904,48.125,1.9529037
67.09749,65.375,1.7224884
43.07087,41.125,1.9458694
67.09749,67.875,0.7775116
80.39479,79.5,0.89479065
49.79267,48.375,1.4176712
56.679943,56.875,0.19505692
43.07087,42.0,1.0708694
43.070892,43.75,0.67910767
46.101017,44.375,1.726017
62.750145,63.5,0.74985504
84.25078,82.625,1.6257782
62.74743,62.5,0.2474289
56.69226,56.375,0.31726074
67.0975,66.375,0.72250366
60.98328,59.875,1.1082802
68.4714,68.5,0.0286026
73.249725,70.0,3.2497253
59.769073,59.5,0.2690735
56.40154,53.75,2.6515388
84.25079,83.875,0.37579346
49.79267,48.375,1.4176712
59.784164,60.125,0.34083557
70.558235,70.75,0.19176483
73.801216,73.625,0.17621613
73.25166,74.25,0.9983368
67.09749,65.75,1.3474884
73.245316,72.25,0.99531555
46.102234,43.875,2.227234
53.361397,54.0,0.6386032
70.55561,68.75,1.8056107
80.40372,80.0,0.40371704
53.065624,51.875,1.1906242
62.7442,61.375,1.3692017
53.356346,53.375,0.01865387
84.25079,82.75,1.5007935
62.74743,62.625,0.122428894
84.248535,81.875,2.3735352
56.69226,53.875,2.8172607
62.74742,61.0,1.7474213
58.179577,58.375,0.19542313
49.70238,47.5,2.2023811
43.060665,41.25,1.8106651
80.39479,79.25,1.1447906
62.747234,60.5,2.2472343
62.748314,63.0,0.2516861
62.74743,60.875,1.8724289
66.747505,65.0,1.7475052
62.74743,62.625,0.122428894
43.813652,43.75,0.06365204
59.2601,58.125,1.1351013
71.86823,73.5,1.6317673
50.076904,47.625,2.4519043
46.102226,44.875,1.2272263
38.437515,37.125,1.3125153
59.76907,58.625,1.1440697
45.959866,46.375,0.41513443
61.833954,60.0,1.8339539
76.039345,74.625,1.4143448
40.53199,40.0,0.53199005
50.607273,49.0,1.6072731
84.25079,85.375,1.1242065
47.60012,46.25,1.3501205
70.55609,69.5,1.0560913
62.74743,61.875,0.8724289
68.566284,68.0,0.5662842
56.69226,54.875,1.8172607
76.86572,74.375,2.4907227
53.356354,52.75,0.60635376
59.670593,58.875,0.79559326
80.39693,81.625,1.2280731
76.90581,77.625,0.7191925
76.90277,74.25,2.652771
62.76645,64.125,1.358551
46.102234,45.875,0.22723389
50.078083,51.5,1.421917
46.098423,43.375,2.723423
81.5891,80.5,1.0891037
38.41492,37.75,0.6649208
62.79664,63.125,0.3283615
67.09747,64.875,2.2224731
61.141857,60.5,0.64185715
84.25079,84.75,0.49920654
76.90578,75.25,1.655777
59.76907,58.375,1.3940697
73.26229,74.125,0.86270905
62.74814,62.625,0.12313843
67.09749,67.25,0.1525116
67.09725,64.625,2.472252
38.432167,39.625,1.192833
70.55733,71.125,0.5676727
56.69226,56.125,0.56726074
38.41492,38.0,0.4149208
42.9267,42.125,0.8017006
84.25079,82.25,2.0007935
60.44812,60.25,0.19812012
67.166336,68.375,1.208664
59.68089,58.25,1.4308891
84.25079,84.125,0.12579346
53.356346,51.875,1.4813461
67.09749,67.125,0.027511597
80.39477,79.375,1.0197678
56.69226,57.125,0.43273926
47.600018,46.125,1.4750175
47.594902,46.5,1.094902
84.25079,83.0,1.2507935
80.39479,80.75,0.35520935
70.55711,70.25,0.30711365
76.88999,76.0,0.88999176
67.09697,64.375,2.7219696
80.39479,80.5,0.10520935
67.09749,66.75,0.3474884
38.41492,37.625,0.7899208
73.26242,73.875,0.61257935
56.40154,53.625,2.7765388
56.69226,56.5,0.19226074
48.542385,47.5,1.0423851
46.102165,45.5,0.6021652
73.25158,72.5,0.7515793
84.25073,83.125,1.1257324
67.49124,67.875,0.38375854
48.322758,46.875,1.4477577
76.6221,73.875,2.7471008
67.09754,65.5,1.5975418
67.09748,65.25,1.8474808
45.992653,44.375,1.6176529
72.048904,71.75,0.29890442
70.55615,72.375,1.8188477
56.695362,58.25,1.5546379
43.117306,43.375,0.25769424
80.40822,80.125,0.28321838
40.53199,39.5,1.03199
62.74743,63.5,0.7525711
80.39479,79.625,0.76979065
56.69226,57.375,0.68273926
73.248276,71.625,1.6232758
46.474792,45.75,0.7247925
40.53199,39.75,0.78199005
73.24981,71.125,2.1248093
70.5525,68.75,1.8024979
73.24994,72.5,0.74993896
46.102234,45.25,0.8522339
67.0975,66.25,0.84750366
70.56036,73.0,2.4396362
77.26924,77.25,0.019241333
84.25079,82.375,1.8757935
67.09749,66.125,0.9724884
76.90561,75.25,1.6556091
50.83957,50.75,0.08956909
84.25079,84.875,0.62420654
70.56879,70.25,0.31878662
70.55631,70.25,0.30631256
84.25079,83.625,0.62579346
67.09749,65.25,1.8474884
40.75112,40.375,0.37612152
62.74724,61.625,1.1222382
49.794476,50.75,0.95552444
76.90035,76.625,0.27535248
62.74743,61.875,0.8724289
76.90578,76.625,0.28077698
45.95807,45.875,0.08306885
83.806335,79.875,3.9313354
38.41492,38.25,0.1649208
84.25079,84.375,0.12420654
50.07778,49.375,0.7027817
42.9267,43.375,0.4482994
53.171215,52.0,1.171215
70.55607,69.625,0.9310684
63.05549,63.625,0.5695114
56.68685,54.125,2.5618515
53.356346,53.125,0.23134613
40.53199,40.0,0.53199005
50.077747,48.875,1.2027473
67.09749,66.25,0.8474884
59.76907,58.625,1.1440697
45.92301,44.125,1.7980118
62.74743,61.375,1.3724289
38.41492,38.0,0.4149208
59.768326,58.5,1.2683258
56.40874,56.125,0.283741
84.24673,82.125,2.121727
53.356346,53.25,0.10634613
38.416866,38.75,0.3331337
73.25126,71.875,1.3762589
56.404472,56.25,0.15447235
59.76908,59.375,0.39408112
70.55611,70.25,0.30610657
46.077454,45.375,0.7024536
80.39571,80.375,0.020713806
84.25079,84.0,0.25079346
84.23539,80.25,3.9853897
73.25161,73.375,0.1233902
67.09734,65.75,1.3473434
84.25078,83.625,0.6257782
47.605995,47.125,0.48099518
73.25143,71.75,1.5014267
53.065624,52.375,0.69062424
40.531433,39.5,1.0314331
84.25079,83.5,0.75079346
70.5561,69.5,1.0560989
56.69226,56.125,0.56726074
67.097534,68.625,1.5274658
70.55613,70.375,0.18112946
62.74743,62.0,0.7474289
53.359062,54.0,0.6409378
50.077778,49.75,0.32777786
53.356327,52.375,0.98132706
67.09749,67.25,0.1525116
40.53199,40.0,0.53199005
70.55618,72.125,1.5688171
43.969543,43.75,0.21954346
56.69226,56.625,0.06726074
48.48913,47.25,1.2391281
73.25173,73.75,0.49826813
59.941357,60.0,0.05864334
53.354492,52.25,1.1044922
47.60012,45.625,1.9751205
46.071888,45.0,1.071888
56.69226,56.5,0.19226074
67.09748,64.625,2.4724808
70.61292,71.25,0.63707733
80.39479,80.5,0.10520935
47.60012,46.375,1.2251205
56.69226,56.5,0.19226074
70.81826,70.5,0.3182602
84.249535,82.75,1.4995346
40.53199,39.75,0.78199005
47.744347,46.75,0.9943466
53.356346,51.75,1.6063461
56.695705,57.75,1.0542946
84.25078,82.625,1.6257782
70.42291,66.875,3.5479126
62.730816,60.25,2.480816
67.24608,67.875,0.6289215
56.69226,56.125,0.56726074
73.16134,71.25,1.9113388
49.79271,48.625,1.1677094
53.043846,51.125,1.9188461
80.86265,82.25,1.387352
62.74743,62.75,0.002571106
67.04546,65.0,2.0454636
76.9093,76.875,0.034301758
38.428474,38.75,0.32152557
76.59766,75.375,1.2226562
38.41492,37.5,0.9149208
46.102142,45.625,0.47714233
43.07087,41.375,1.6958694
56.41664,53.75,2.6666412
70.556114,70.0,0.5561142
80.394806,80.875,0.4801941
50.079735,48.875,1.2047348
49.792683,50.125,0.33231735
73.25168,73.875,0.62332153
73.25161,73.0,0.2516098
73.2516,72.625,0.6266022
53.065624,51.625,1.4406242
84.25079,85.75,1.4992065
53.356163,50.625,2.731163
84.25079,83.75,0.50079346
70.5561,69.5,1.0560989
67.09742,64.25,2.8474197
59.768433,57.875,1.8934326
67.096535,65.25,1.8465347
76.78823,74.625,2.163231
67.0975,67.125,0.027496338
80.39479,79.125,1.2697906
70.5561,69.625,0.93109894
43.07087,42.0,1.0708694
53.356327,52.0,1.356327
80.39479,78.625,1.7697906
70.54455,69.5,1.044548
80.41017,81.875,1.4648285
80.408356,79.875,0.5333557
75.93436,75.0,0.9343567
70.5561,71.125,0.56890106
46.102238,45.75,0.3522377
40.53199,39.875,0.65699005
70.5561,68.375,2.181099
46.102234,45.5,0.6022339
46.102234,44.125,1.9772339
62.74742,60.875,1.8724213
46.1027,46.0,0.10269928
76.897,74.75,2.1470032
49.79267,48.625,1.1676712
60.231987,59.25,0.981987
67.09966,66.875,0.22466278
62.747395,61.75,0.99739456
62.74743,61.875,0.8724289
76.894745,75.375,1.5197449
62.74743,61.5,1.2474289
40.53199,39.5,1.03199
62.74743,61.25,1.4974289
46.102234,43.5,2.602234
43.07087,42.5,0.57086945
84.25059,81.875,2.3755875
59.76906,58.375,1.3940582
40.53199,40.5,0.03199005
42.934765,41.0,1.9347649
48.465862,49.0,0.5341377
73.2441,71.75,1.4941025
56.69226,55.75,0.94226074
40.53199,39.375,1.15699
40.53199,39.5,1.03199
62.74743,61.75,0.9974289
42.999973,37.375,5.6249733
71.20816,70.625,0.5831604
38.41492,38.125,0.2899208
59.76902,58.375,1.3940201
43.07087,42.5,0.57086945
40.532074,40.25,0.28207397
53.356346,54.25,0.89365387
78.81769,77.75,1.067688
76.315636,74.875,1.4406357
56.692722,57.5,0.8072777
53.065624,52.375,0.69062424
43.054836,40.375,2.6798363
43.067204,40.875,2.1922035
84.25079,85.625,1.3742065
56.692097,55.875,0.8170967
59.769638,59.625,0.14463806
84.25057,83.0,1.2505722
40.53199,40.125,0.40699005
53.356346,54.0,0.64365387
63.932842,64.0,0.067157745
75.957596,74.875,1.0825958
80.395226,81.5,1.1047745
59.4981,58.125,1.3731003
42.9267,41.125,1.8017006
62.789032,64.375,1.585968
67.09749,66.5,0.5974884
76.90553,75.75,1.1555328
67.097496,65.625,1.472496
67.09749,67.0,0.0974884
46.102234,45.5,0.6022339
53.35627,51.625,1.7312698
48.31034,46.5,1.8103409
66.965096,64.375,2.5900955
67.09749,66.375,0.7224884
62.7454,61.125,1.6203995
56.40154,55.125,1.2765388
62.747444,62.625,0.12244415
78.85034,77.5,1.3503418
50.104984,49.0,1.1049843
59.79052,59.25,0.5405197
84.25079,83.75,0.50079346
49.79267,49.0,0.7926712
67.00255,65.125,1.8775482
80.45031,80.625,0.17469025
67.09749,66.0,1.0974884
84.25079,84.625,0.37420654
46.102234,46.125,0.022766113
49.792625,47.875,1.9176254
67.09749,66.0,1.0974884
54.707127,54.125,0.5821266
80.80829,81.125,0.31671143
70.55611,69.875,0.68110657
47.426834,47.0,0.4268341
74.14073,74.75,0.6092682
38.42072,37.125,1.2957191
84.25079,85.375,1.1242065
56.69226,56.875,0.18273926
76.892914,75.375,1.5179138
43.07087,42.375,0.69586945
73.25161,73.0,0.2516098
67.09749,65.875,1.2224884
76.905815,77.0,0.094184875
46.03191,45.625,0.40690994
73.25163,73.875,0.6233673
49.95662,47.625,2.3316193
62.747494,63.0,0.25250626
53.489826,54.125,0.6351738
40.53199,40.375,0.15699005
69.98075,67.75,2.230751
67.14623,68.25,1.1037674
80.41484,80.75,0.3351593
84.25079,83.5,0.75079346
40.53199,39.125,1.40699
73.25161,73.375,0.1233902
76.905846,77.375,0.46915436
83.279335,81.25,2.029335
67.09821,67.125,0.026786804
43.07087,41.375,1.6958694
50.07778,48.375,1.7027817
38.41492,39.125,0.7100792
67.128296,68.375,1.2467041
70.55637,70.125,0.4313736
53.356346,53.625,0.26865387
43.07087,40.875,2.1958694
84.25079,83.125,1.1257935
84.25079,85.625,1.3742065
51.53609,52.0,0.46390915
80.41155,81.0,0.5884476
80.39693,81.5,1.1030731
53.356987,54.5,1.143013
84.25079,85.25,0.99920654
84.25079,85.375,1.1242065
70.55611,69.625,0.93110657
76.95236,76.875,0.07736206
67.09749,65.125,1.9724884
43.07087,41.25,1.8208694
84.25079,83.625,0.62579346
67.077095,64.0,3.077095
84.25078,82.0,2.2507782
84.25079,83.25,1.0007935
50.07778,48.5,1.5777817
42.241135,40.625,1.6161346
42.9267,42.375,0.5517006
76.90578,76.625,0.28077698
53.355625,52.0,1.3556252
80.39484,78.625,1.7698364
38.414917,37.0,1.414917
46.102234,43.75,2.352234
67.09749,66.125,0.9724884
59.76907,58.75,1.0190697
53.356346,53.75,0.39365387
46.082165,45.25,0.83216476
67.09749,66.375,0.7224884
49.79267,49.5,0.2926712
70.54846,69.5,1.0484619
73.2516,73.375,0.12339783
76.930466,78.0,1.0695343
56.69226,57.0,0.30773926
49.79267,49.0,0.7926712
84.152084,81.5,2.6520844
73.50161,74.5,0.9983902
46.102,45.625,0.4770012
48.980568,47.375,1.6055679
46.102226,44.5,1.6022263
46.102234,44.875,1.2272339
62.74743,62.25,0.4974289
59.85759,60.0,0.14241028
76.9057,76.25,0.6557007
73.343445,74.875,1.5315552
53.06561,51.375,1.690609
38.41492,38.75,0.3350792
84.25079,85.25,0.99920654
56.692303,57.5,0.8076973
56.401546,53.875,2.5265465
70.55603,69.25,1.3060303
42.9267,42.25,0.6767006
84.25056,83.25,1.000557
56.69227,55.25,1.4422684
38.41492,37.875,0.5399208
70.5354,70.125,0.4104004
43.070873,43.125,0.05412674
46.101845,44.25,1.8518448
55.59245,54.375,1.2174492
56.692383,56.625,0.06738281
56.68674,54.625,2.0617409
70.55607,69.125,1.4310684
43.070827,40.5,2.5708275
70.55591,68.875,1.6809082
53.35634,53.375,0.018661499
38.41492,38.75,0.3350792
38.270763,38.375,0.1042366
53.35455,50.625,2.7295494
80.39479,78.375,2.0197906
73.25161,73.25,0.0016098022
43.07087,43.375,0.30413055
80.39479,79.75,0.64479065
67.1344,65.375,1.7593994
76.66375,74.75,1.9137497
53.356346,54.125,0.76865387
43.07087,41.25,1.8208694
68.75773,67.75,1.0077286
50.07778,48.875,1.2027817
84.25079,84.625,0.37420654
49.81695,50.375,0.55804825
62.649548,59.75,2.8995476
70.556114,72.25,1.6938858
76.905624,76.5,0.4056244
59.76907,59.0,0.7690697
76.905815,76.75,0.15581512
76.895805,76.125,0.77080536
53.356155,52.875,0.4811554
53.356346,52.125,1.2313461
67.03869,64.125,2.9136887
62.74743,62.0,0.7474289
84.24473,82.375,1.8697281
71.8593,69.375,2.4842987
80.39479,79.5,0.89479065
70.55234,69.875,0.67733765
56.69226,55.875,0.81726074
49.796005,50.25,0.45399475
53.356346,52.25,1.1063461
62.755096,63.0,0.24490356
67.10117,66.5,0.6011734
43.070198,40.75,2.320198
56.69226,56.125,0.56726074
76.99874,76.5,0.49874115
53.356346,51.75,1.6063461
84.25079,84.5,0.24920654
38.414936,38.375,0.039936066
70.5561,71.5,0.94390106
46.10187,44.375,1.7268715
80.60648,81.75,1.1435165
43.07087,40.875,2.1958694
73.24944,71.875,1.374443
80.39479,79.625,0.76979065
43.068832,43.25,0.1811676
62.69207,59.875,2.81707
47.38777,45.875,1.5127716
67.27858,67.75,0.4714203
67.09749,68.0,0.9025116
66.71701,64.875,1.8420105
53.09753,50.25,2.8475304
62.747505,62.875,0.12749481
50.07528,47.875,2.2002792
56.69226,55.625,1.0672607
68.10169,67.75,0.3516922
56.69226,56.75,0.057739258
53.065624,52.0,1.0656242
67.0895,64.625,2.4645004
61.39997,60.25,1.149971
60.1092,59.125,0.9841995
84.25079,82.875,1.3757935
50.05836,50.0,0.058361053
48.466923,47.625,0.84192276
43.07087,42.5,0.57086945
56.41223,54.125,2.2872314
56.69226,56.125,0.56726074
50.07784,47.875,2.202839
76.90576,74.75,2.1557617
70.49997,68.125,2.3749695
62.74743,63.125,0.3775711
53.356346,53.125,0.23134613
50.07775,48.75,1.3277512
84.25078,83.5,0.7507782
50.07778,50.625,0.5472183
50.075382,48.25,1.8253822
49.79267,50.125,0.3323288
82.04261,81.25,0.79261017
56.69226,55.25,1.4422607
43.07087,40.875,2.1958694
43.071068,43.25,0.17893219
76.90574,76.25,0.65573883
84.25077,82.0,2.2507706
76.90578,76.25,0.655777
56.69226,56.0,0.69226074
43.07087,42.625,0.44586945
76.90583,76.375,0.5308304
56.69226,55.25,1.4422607
76.96086,77.125,0.1641388
42.89523,40.5,2.3952293
84.25036,82.5,1.7503586
40.53199,40.625,0.09300995
47.60001,45.375,2.22501
53.356567,54.125,0.7684326
40.53199,40.25,0.28199005
73.25161,72.875,0.3766098
83.49396,81.0,2.4939575
84.25079,85.75,1.4992065
67.3171,67.25,0.067100525
45.958206,46.5,0.5417938
62.74666,60.0,2.7466583
56.736687,57.375,0.6383133
46.102234,44.0,2.102234
56.401546,56.125,0.27654648
84.243256,81.75,2.4932556
56.692272,57.25,0.5577278
73.728645,73.5,0.22864532
76.90578,76.375,0.530777
62.74743,62.25,0.4974289
53.06587,53.0,0.06586838
84.25073,82.75,1.5007324
76.90578,76.625,0.28077698
42.9267,43.25,0.3232994
68.60699,68.625,0.018013
46.64424,44.375,2.2692413
40.53199,39.375,1.15699
43.07087,42.375,0.69586945
62.74743,62.625,0.122428894
62.74743,62.0,0.7474289
76.90578,75.625,1.280777
84.25079,85.25,0.99920654
80.39479,78.5,1.8947906
73.25096,70.125,3.1259613
84.25079,84.25,0.00079345703
50.07778,48.125,1.9527817
80.39181,78.25,2.1418076
56.5333,56.5,0.033298492
46.102234,46.125,0.022766113
67.098404,66.75,0.34840393
42.928734,43.125,0.19626617
73.26328,73.25,0.013282776
67.097275,64.625,2.4722748
42.9267,43.75,0.8232994
48.466923,48.0,0.46692276
56.941814,58.5,1.5581856
84.25079,82.625,1.6257935
56.69488,57.75,1.0551186
80.39479,79.625,0.76979065
62.747303,60.75,1.997303
84.25079,84.0,0.25079346
76.90578,75.125,1.780777
47.194386,45.875,1.3193855
56.69226,56.5,0.19226074
67.09749,66.75,0.3474884
67.09644,64.5,2.5964432
59.769707,59.625,0.14470673
50.07766,50.125,0.047340393
80.35494,78.625,1.7299423
42.928543,44.125,1.1964569
56.69226,57.25,0.55773926
38.41492,37.375,1.0399208
47.60012,45.0,2.6001205
43.07087,41.25,1.8208694
84.25079,85.25,0.99920654
56.69226,57.5,0.80773926
80.64872,80.375,0.2737198
56.69117,57.125,0.43383026
56.69226,55.75,0.94226074
76.90654,76.625,0.28153992
40.53199,39.625,0.90699005
62.74738,61.125,1.6223793
70.15092,69.125,1.025917
60.28757,60.25,0.037570953
70.1667,68.625,1.5417023
62.746998,60.625,2.1219978
67.10314,69.0,1.8968582
43.070858,41.25,1.820858
80.39479,80.0,0.39479065
84.24986,81.75,2.4998627
84.25079,83.625,0.62579346
80.398575,80.375,0.02357483
53.06563,53.75,0.68436813
63.930374,64.5,0.56962585
76.90578,76.5,0.40577698
59.769073,59.25,0.5190735
43.07087,41.875,1.1958694
69.66683,68.0,1.666832
84.25079,83.25,1.0007935
73.25164,74.625,1.3733597
67.09749,66.5,0.5974884
73.18384,71.5,1.6838379
69.64206,68.0,1.6420593
53.356346,53.625,0.26865387
80.395325,79.875,0.5203247
62.74743,63.25,0.5025711
42.926662,40.375,2.5516624
56.69226,55.0,1.6922607
43.07087,41.625,1.4458694
73.25159,73.0,0.2515869
67.09745,65.125,1.9724503
62.7474,60.75,1.9973984
67.09749,66.875,0.2224884
40.53199,40.125,0.40699005
76.90578,75.75,1.155777
38.41492,38.25,0.1649208
67.50687,67.375,0.13186646
42.9267,40.75,2.1767006
84.10596,82.625,1.480957
56.69226,55.625,1.0672607
68.10211,67.75,0.35211182
62.721462,59.375,3.3464622
67.09749,66.125,0.9724884
45.95807,45.0,0.95806885
39.92966,38.75,1.1796608
49.79267,48.75,1.0426712
70.55588,69.75,0.8058777
53.35633,52.625,0.7313309
47.60012,46.75,0.85012054
43.07087,42.5,0.57086945
53.35715,53.75,0.39284897
46.102234,43.25,2.852234
58.289658,58.25,0.039657593
73.25687,72.625,0.63186646
65.17474,64.375,0.79974365
80.394844,79.375,1.019844
84.24188,82.875,1.3668823
42.949886,41.5,1.4498863
38.41492,37.75,0.6649208
56.69226,55.125,1.5672607
76.904785,75.125,1.7797852
69.72701,69.125,0.60201263
84.25079,82.75,1.5007935
76.90587,77.25,0.34413147
42.9267,42.125,0.8017006
52.38324,50.875,1.5082397
47.726826,47.0,0.7268257
38.270775,38.625,0.35422516
59.77349,58.875,0.8984909
43.077366,43.375,0.29763412
62.74743,62.0,0.7474289
53.356346,53.0,0.35634613
76.9057,75.75,1.1557007
62.747253,61.0,1.7472534
84.25079,82.5,1.7507935
56.69226,55.375,1.3172607
49.73851,47.625,2.1135101
67.0975,67.25,0.15249634
46.09533,44.875,1.2203293
62.747368,61.5,1.2473679
67.09749,65.0,2.0974884
48.58892,48.25,0.3389206
77.01236,77.125,0.11264038
68.17312,68.25,0.07688141
49.79228,47.625,2.1672783
79.701164,77.625,2.0761642
67.14015,67.0,0.14015198
38.41492,38.75,0.3350792
62.74743,62.5,0.2474289
42.95374,44.0,1.0462608
38.41492,37.375,1.0399208
73.25161,71.875,1.3766098
73.25161,73.0,0.2516098
84.24892,81.375,2.8739166
73.25159,72.875,0.3765869
73.24028,72.75,0.49028015
40.53199,39.25,1.28199
42.9267,41.625,1.3017006
53.356697,53.25,0.10669708
43.07087,42.25,0.82086945
43.07087,42.75,0.32086945
46.05697,45.625,0.4319687
47.600113,44.5,3.100113
62.743507,61.5,1.2435074
59.76922,60.125,0.35578156
70.54881,68.5,2.0488129
74.18961,73.75,0.43961334
84.25079,84.875,0.62420654
84.25078,81.875,2.3757782
70.96995,70.5,0.46994781
80.41472,81.375,0.9602814
84.25079,84.25,0.00079345703
84.25079,84.25,0.00079345703
76.90569,75.125,1.780693
59.76912,60.375,0.60588074
62.74743,61.25,1.4974289
77.744026,76.75,0.9940262
80.38648,79.0,1.3864822
84.25079,85.25,0.99920654
50.07778,49.625,0.45278168
56.40154,54.5,1.9015388
40.53199,39.875,0.65699005
70.556046,69.125,1.4310455
40.53199,39.75,0.78199005
56.69226,55.125,1.5672607
84.24955,82.25,1.9995499
80.3948,79.25,1.1447983
67.09749,67.0,0.0974884
80.39479,79.125,1.2697906
67.097244,64.625,2.4722443
38.41492,37.875,0.5399208
46.102234,45.375,0.7272339
42.76028,40.75,2.0102806
76.73402,76.0,0.7340164
76.73751,75.75,0.9875107
