sigmapred,sigmatrue,RMSE
85.017975,82.375,2.6429749
73.98833,70.5,3.488327
70.636284,64.75,5.886284
83.80133,80.5,3.3013306
75.71027,71.375,4.3352737
56.246876,50.25,5.996876
82.14008,78.625,3.5150833
53.72997,45.875,7.854969
79.77726,75.375,4.40226
44.42676,43.25,1.1767616
54.918312,51.75,3.168312
76.74744,73.5,3.2474365
80.53499,73.75,6.7849884
55.917133,52.375,3.5421333
81.85907,77.875,3.9840698
87.58724,83.75,3.8372421
45.47492,40.375,5.0999184
86.51279,82.5,4.012787
62.437466,55.25,7.1874657
53.860386,49.875,3.985386
85.87957,82.875,3.00457
70.1155,67.125,2.9905014
86.607574,85.75,0.85757446
65.89407,61.875,4.0190735
43.135456,40.0,3.135456
81.5484,77.375,4.173401
76.47266,73.25,3.2226562
79.33909,74.875,4.4640884
73.61361,70.25,3.3636093
62.729813,58.625,4.1048126
78.609665,76.0,2.609665
79.96182,76.375,3.5868225
65.38205,61.125,4.2570496
45.474968,41.75,3.724968
84.58655,82.25,2.3365479
74.738846,71.0,3.7388458
41.731567,37.75,3.9815674
47.901318,45.0,2.9013176
75.250305,71.875,3.3753052
55.55825,47.75,7.8082504
58.251392,53.625,4.6263924
74.97563,70.875,4.1006317
51.97359,49.125,2.8485909
44.872097,41.125,3.747097
84.51413,81.5,3.0141296
43.61895,40.25,3.36895
79.74887,75.5,4.248871
60.782784,57.0,3.7827835
67.324356,63.25,4.074356
83.01895,80.0,3.0189514
73.92468,71.0,2.9246826
43.32282,40.625,2.6978188
53.334602,49.875,3.4596024
63.439465,60.5,2.9394646
84.33211,80.5,3.8321075
78.83604,72.375,6.4610367
65.44533,62.625,2.8203278
54.76637,51.625,3.1413689
76.45799,71.625,4.8329926
81.074326,81.375,0.30067444
57.342384,54.625,2.7173843
68.22426,64.125,4.0992584
53.636353,51.0,2.6363525
78.00791,74.25,3.7579117
52.93832,49.375,3.5633202
47.93099,43.75,4.1809883
80.510475,77.25,3.2604752
79.870865,75.375,4.495865
67.576675,62.75,4.8266754
73.20952,69.375,3.8345184
75.69715,72.25,3.4471512
58.947422,55.125,3.822422
85.99016,83.0,2.990158
77.090706,73.0,4.090706
49.63745,46.125,3.5124512
58.35412,55.125,3.2291183
59.891632,55.125,4.766632
50.93219,47.75,3.18219
77.23521,73.0,4.2352066
81.82335,77.125,4.698349
45.89162,42.125,3.7666206
82.33252,79.0,3.3325195
54.364887,51.125,3.2398872
60.487453,55.625,4.8624535
53.149746,47.625,5.524746
44.7067,41.125,3.5816994
67.54434,63.875,3.669342
53.923462,50.875,3.048462
43.21496,39.875,3.3399582
73.601685,70.375,3.2266846
40.76366,39.375,1.3886604
82.08427,77.625,4.4592667
64.69253,61.875,2.8175278
47.24146,43.75,3.491459
42.50735,40.375,2.132351
84.38781,80.0,4.3878098
74.89024,71.375,3.5152435
50.13,45.625,4.505001
86.01223,83.375,2.63723
85.75283,83.125,2.6278305
82.9292,78.375,4.554199
81.89215,78.5,3.3921509
39.10183,38.0,1.1018295
52.6716,49.125,3.5466003
71.33176,68.0,3.3317566
43.145206,38.875,4.2702065
58.75575,54.25,4.5057487
71.51401,67.625,3.8890076
79.5523,76.25,3.3022995
81.72263,85.0,3.2773666
72.06095,69.5,2.5609512
53.87085,50.5,3.3708496
58.51078,54.875,3.6357803
86.52465,83.875,2.6496506
63.251835,60.25,3.0018349
62.0891,57.25,4.8391
71.17893,68.625,2.5539322
86.09924,83.5,2.5992432
87.24584,85.0,2.245842
67.830345,63.375,4.455345
65.26678,62.375,2.891777
74.5305,69.75,4.7805023
68.09305,64.75,3.343048
80.33268,76.5,3.8326797
80.72456,76.5,4.2245636
78.39234,73.875,4.5173416
75.78158,72.25,3.531578
42.872112,40.375,2.4971123
70.23849,66.75,3.4884872
55.867794,53.375,2.492794
79.4232,74.875,4.5482025
76.35116,73.25,3.1011581
55.98708,53.375,2.6120796
44.16421,41.0,3.1642113
66.104355,62.125,3.9793549
55.874466,53.25,2.624466
82.96647,79.875,3.0914688
63.579987,60.0,3.5799866
64.97016,61.75,3.2201614
41.00806,38.75,2.2580605
69.017876,65.375,3.6428757
64.81994,62.0,2.8199387
63.126076,58.0,5.1260757
84.74677,78.625,6.121773
60.179672,55.875,4.3046722
71.62616,67.125,4.5011597
84.7093,82.0,2.7092972
63.944096,60.0,3.9440956
52.27181,48.375,3.8968086
48.5282,44.75,3.7781982
68.197,64.25,3.9469986
48.888977,45.625,3.263977
66.939514,64.25,2.6895142
55.788315,52.5,3.2883148
84.92726,82.25,2.6772614
59.015873,55.75,3.265873
40.43644,37.25,3.1864395
65.43537,62.25,3.1853714
58.45794,56.125,2.3329391
46.47864,39.125,7.3536415
61.036575,57.25,3.7865753
85.0683,83.625,1.4432983
53.19707,49.5,3.697071
52.434566,49.625,2.8095665
63.287567,57.75,5.537567
39.63369,38.25,1.3836899
66.94426,61.375,5.5692596
63.380684,60.25,3.130684
85.929886,84.75,1.1798859
81.058395,77.0,4.0583954
87.214714,83.25,3.964714
71.10728,67.25,3.857277
84.11761,81.0,3.117607
74.058334,70.625,3.4333344
53.528286,50.0,3.528286
64.318756,58.75,5.568756
43.242603,40.125,3.1176033
59.98008,55.125,4.8550797
63.84549,59.5,4.3454895
68.81962,64.375,4.444618
81.24605,77.125,4.121048
67.057655,62.25,4.8076553
64.62933,60.25,4.3793335
81.20144,82.25,1.0485611
78.65179,75.375,3.2767868
81.69211,78.0,3.6921082
71.30858,68.5,2.8085785
77.574745,74.375,3.1997452
84.531715,81.625,2.9067154
75.108406,71.125,3.983406
81.30633,77.75,3.5563278
74.59148,71.625,2.9664764
70.731834,67.5,3.2318344
40.200325,38.375,1.825325
78.439095,75.0,3.4390945
64.004105,60.25,3.7541046
78.364746,75.125,3.239746
76.17442,72.75,3.4244232
57.56109,49.0,8.561089
67.82407,64.0,3.8240738
73.03291,69.5,3.5329132
44.676334,40.625,4.0513344
53.931053,40.625,13.306053
55.02848,51.5,3.5284805
71.24113,67.125,4.116127
83.61831,79.875,3.743309
44.02518,39.125,4.900181
83.23456,79.25,3.984558
45.024815,41.75,3.2748146
88.37239,85.25,3.1223907
42.89451,41.75,1.1445084
49.32968,45.0,4.3296814
62.932518,59.0,3.932518
67.283875,64.625,2.6588745
46.154583,42.0,4.154583
86.94657,84.75,2.1965714
70.37364,67.125,3.248642
55.4448,52.125,3.3198013
79.83063,75.375,4.4556274
76.59832,72.625,3.97332
43.482586,40.375,3.107586
67.14188,63.25,3.8918762
71.25612,67.375,3.8811188
42.985683,40.75,2.2356834
85.30879,81.75,3.558792
83.170074,78.625,4.5450745
69.7734,65.875,3.8983994
41.49351,38.875,2.6185112
59.2958,54.5,4.7957993
46.919838,43.125,3.794838
80.83326,80.375,0.45825958
60.138477,55.125,5.0134773
80.28778,76.875,3.4127808
53.699078,50.625,3.0740776
56.75765,54.125,2.6326485
63.49393,59.5,3.9939308
72.73423,67.25,5.48423
58.78021,54.25,4.5302086
86.74924,82.5,4.249237
53.75125,50.375,3.3762512
43.95033,39.375,4.575329
70.48505,68.0,2.4850464
87.991615,84.625,3.3666153
76.47801,72.375,4.103012
51.460144,47.875,3.585144
69.471535,64.375,5.0965347
78.188385,73.125,5.063385
55.910336,52.375,3.5353355
72.408936,69.0,3.4089355
69.22391,66.75,2.4739075
75.010574,70.0,5.0105743
86.60535,84.25,2.3553467
56.405018,53.875,2.5300179
72.95954,69.375,3.5845413
69.46041,67.0,2.460411
53.652256,50.75,2.902256
74.18392,70.75,3.4339218
53.48993,41.625,11.864929
47.515816,39.5,8.015816
50.130062,47.125,3.005062
71.063614,68.25,2.813614
67.24725,63.625,3.6222534
57.338726,54.25,3.088726
73.91834,70.5,3.4183426
68.26431,65.375,2.8893127
47.107166,43.75,3.3571663
61.488934,58.5,2.9889336
78.05785,73.875,4.1828537
83.137115,80.125,3.0121155
60.951504,58.125,2.8265038
54.323658,44.875,9.448658
77.0902,72.875,4.2152023
58.62888,54.875,3.7538795
54.853443,52.125,2.7284431
50.133404,39.875,10.258404
73.30146,69.625,3.6764603
54.69204,52.0,2.6920395
64.42947,60.875,3.5544662
54.78247,52.25,2.5324707
69.213715,66.375,2.8387146
54.033207,51.5,2.533207
73.925705,67.75,6.175705
72.802155,67.875,4.9271545
50.106476,46.875,3.2314758
42.591164,41.125,1.4661636
76.868324,72.5,4.3683243
59.66866,55.75,3.9186592
81.52739,77.875,3.6523895
86.78787,83.625,3.1628723
64.60451,61.75,2.8545074
86.27032,83.125,3.145317
71.50523,66.75,4.755234
83.27846,79.75,3.5284576
73.96682,70.75,3.2168198
43.610645,40.0,3.6106453
69.01298,66.125,2.8879776
44.656616,41.0,3.6566162
43.974125,40.75,3.224125
45.92525,42.75,3.175251
40.86174,37.125,3.73674
57.187065,53.375,3.8120651
71.93099,67.125,4.805992
87.11094,84.5,2.610939
72.29301,68.25,4.043007
46.015995,38.75,7.265995
88.09683,85.375,2.7218323
52.878796,49.5,3.3787956
50.123352,47.125,2.998352
86.21319,82.125,4.088188
40.10681,37.5,2.6068115
83.87931,77.375,6.5043106
66.62997,63.875,2.7549667
49.245808,44.875,4.3708076
78.72145,74.75,3.9714508
65.11657,62.0,3.1165695
81.31907,74.5,6.819069
44.403034,41.25,3.1530342
41.673283,40.5,1.1732826
55.850212,52.625,3.225212
72.326294,69.125,3.201294
62.843174,59.75,3.093174
66.92688,63.75,3.17688
63.664383,59.25,4.414383
81.68318,78.375,3.3081818
67.91539,64.25,3.66539
84.515625,80.625,3.890625
49.455513,46.75,2.705513
52.02298,48.0,4.0229797
83.433525,80.5,2.933525
84.66251,82.0,2.6625137
59.09984,56.125,2.9748383
61.026638,57.5,3.526638
69.18373,65.625,3.558731
77.77215,73.25,4.522148
48.37283,46.0,2.3728294
73.76445,68.75,5.01445
46.45556,43.125,3.3305588
52.415737,49.375,3.0407372
66.08595,63.0,3.0859528
57.95392,54.25,3.7039185
85.40179,82.75,2.6517868
64.21967,60.75,3.4696732
72.278786,67.875,4.4037857
65.761795,62.25,3.511795
62.11039,56.625,5.4853897
68.231674,65.25,2.9816742
53.47951,50.25,3.2295113
44.4089,40.875,3.5339012
52.21317,48.125,4.088169
63.359222,58.5,4.8592224
44.05049,41.625,2.4254913
57.424706,48.875,8.5497055
58.157146,52.0,6.1571465
49.377697,45.5,3.877697
61.10986,55.5,5.6098595
69.991714,66.25,3.7417145
85.74181,82.125,3.6168137
69.29928,66.0,3.2992783
50.00359,46.5,3.5035896
80.27013,76.25,4.0201263
44.553967,41.375,3.1789665
72.41658,68.375,4.04158
72.37335,69.375,2.998352
61.977432,56.5,5.4774323
78.34184,73.75,4.5918427
44.39496,41.125,3.2699585
72.212074,69.625,2.5870743
48.303005,45.125,3.1780052
63.061573,59.375,3.686573
85.36173,79.625,5.7367325
81.57416,77.625,3.9491577
74.147514,69.375,4.7725143
86.93937,85.375,1.5643692
67.396904,62.0,5.396904
71.29568,66.75,4.545677
58.69138,55.25,3.4413795
71.03749,65.5,5.537491
48.080063,43.875,4.205063
69.19952,65.125,4.0745163
77.37018,74.125,3.2451782
64.512505,60.25,4.2625046
69.36249,64.875,4.487488
51.548817,48.625,2.9238167
88.008835,85.25,2.7588348
46.373035,43.25,3.1230354
76.31564,72.5,3.8156433
48.933537,46.0,2.9335365
79.73373,76.0,3.7337265
70.844154,65.375,5.4691544
43.8867,41.5,2.3866997
78.462456,73.875,4.5874557
84.275024,79.875,4.4000244
48.181408,44.375,3.806408
52.466404,48.5,3.966404
61.23872,56.375,4.86372
77.93027,74.25,3.6802673
72.68728,68.625,4.0622787
59.333046,56.625,2.708046
42.483593,40.875,1.608593
50.599514,47.625,2.974514
71.67553,68.5,3.1755295
50.33164,46.5,3.8316383
77.38074,73.75,3.6307373
65.6761,62.75,2.9261017
42.680134,40.625,2.0551338
80.54052,77.0,3.5405197
66.96198,60.875,6.0869827
39.668896,37.5,2.1688957
55.02351,49.25,5.77351
58.22974,55.0,3.2297401
80.54462,77.125,3.4196167
77.736984,74.125,3.6119843
83.39295,78.875,4.517952
87.19145,84.0,3.191452
80.53385,76.75,3.7838516
49.600765,46.875,2.7257652
83.34738,79.25,4.0973816
59.09458,55.25,3.8445816
86.02169,83.5,2.5216904
85.686264,81.5,4.186264
54.09305,50.625,3.468048
70.535,67.0,3.5350037
54.660637,45.625,9.035637
84.08617,81.25,2.8361664
56.809364,54.25,2.5593643
47.264774,43.25,4.0147743
50.913387,47.25,3.6633873
72.57755,69.0,3.5775528
85.16668,82.375,2.7916794
41.65391,39.0,2.6539116
50.93883,48.125,2.8138313
61.381706,57.125,4.256706
51.6805,48.75,2.9305
89.437256,85.875,3.5622559
84.45509,81.75,2.7050934
56.659103,50.625,6.0341034
68.2622,64.875,3.3871994
42.90424,39.0,3.9042397
61.19008,58.125,3.0650787
54.474625,49.875,4.5996246
42.15134,40.875,1.2763405
71.07597,67.125,3.9509735
61.966206,57.875,4.0912056
58.71127,55.75,2.9612694
53.314713,47.75,5.5647125
65.103516,60.125,4.9785156
80.17357,76.75,3.4235687
44.830425,42.5,2.3304253
69.40677,66.125,3.2817688
51.714424,47.875,3.8394241
72.87416,69.0,3.8741608
70.770935,65.25,5.520935
73.19894,69.25,3.9489365
73.29169,69.75,3.541687
82.42086,78.5,3.9208603
57.09116,53.375,3.7161598
59.112972,53.125,5.9879723
78.2937,74.875,3.4187012
62.69976,59.625,3.0747604
80.54645,77.25,3.2964478
67.85854,63.375,4.4835434
51.067184,47.25,3.8171844
57.27928,51.875,5.4042816
47.353893,43.875,3.4788933
78.024826,74.75,3.274826
52.54434,45.875,6.669338
46.247036,43.25,2.997036
85.90468,81.875,4.0296783
50.534126,46.625,3.9091263
82.32846,77.75,4.5784607
85.1011,82.375,2.726097
74.87155,71.75,3.1215515
72.414085,66.375,6.0390854
58.48452,55.75,2.73452
73.47659,70.125,3.351593
80.2754,76.5,3.7753983
40.059322,38.25,1.8093224
61.0852,58.125,2.9602013
84.20762,81.5,2.7076187
56.371937,53.125,3.2469368
72.50038,68.75,3.7503815
72.68993,68.75,3.9399338
71.00229,68.0,3.0022888
48.82209,45.625,3.1970901
65.56635,62.75,2.8163528
87.32811,84.5,2.8281097
62.809464,59.875,2.9344635
48.934452,46.5,2.434452
84.80915,81.25,3.5591507
53.91802,43.75,10.168018
68.123825,64.375,3.748825
80.3519,76.375,3.9768982
49.58097,47.25,2.3309708
60.337765,54.5,5.8377647
54.67307,50.0,4.673069
66.1315,60.0,6.1315002
45.226772,41.5,3.7267723
43.02987,39.625,3.404869
82.07977,78.5,3.579773
84.8922,82.25,2.6421967
87.3087,84.75,2.5587006
71.92409,69.125,2.7990875
40.23279,38.0,2.232792
78.78018,74.25,4.530182
70.10073,66.125,3.975731
83.328384,80.375,2.9533844
71.727776,67.75,3.9777756
65.2483,59.0,6.2482986
65.26895,61.75,3.5189514
54.010864,51.375,2.6358643
52.40026,49.25,3.150261
56.86748,49.75,7.117481
64.47184,59.375,5.09684
65.40595,61.5,3.9059525
67.99262,65.125,2.8676224
85.23029,84.25,0.9802933
44.946983,41.625,3.3219833
68.18732,64.5,3.687317
51.042213,48.375,2.6672134
72.5748,69.125,3.4497986
56.985283,52.375,4.610283
69.74977,64.75,4.999771
64.353645,60.875,3.4786453
41.69336,37.375,4.3183594
56.90472,53.5,3.4047203
52.993244,49.5,3.4932442
88.34499,85.75,2.5949936
41.872814,37.5,4.372814
55.40684,47.5,7.9068413
64.36435,61.5,2.8643494
81.99637,78.625,3.3713684
75.06123,72.0,3.0612335
72.50539,69.0,3.5053864
78.752045,75.625,3.1270447
42.99418,40.375,2.6191788
60.42896,56.5,3.928959
78.15339,74.625,3.528389
43.354507,40.375,2.9795074
60.055035,55.75,4.3050346
62.363716,58.375,3.9887161
87.56313,84.25,3.3131332
85.49605,83.375,2.121048
81.38826,83.25,1.8617401
80.01766,77.75,2.267662
39.310017,37.0,2.3100166
75.81283,70.875,4.937828
53.519573,49.625,3.8945732
72.22908,68.25,3.9790802
60.458626,56.375,4.083626
47.570087,45.375,2.1950874
53.65562,46.625,7.0306206
60.044964,56.125,3.9199638
64.18838,59.125,5.0633774
67.17632,63.5,3.676323
78.8169,75.125,3.6919022
78.71238,75.375,3.3373795
70.35419,67.25,3.104187
62.839428,57.75,5.089428
53.257,50.125,3.132
85.68991,81.625,4.064911
79.54077,75.875,3.6657715
64.140945,59.75,4.3909454
48.56006,44.375,4.1850586
67.98524,64.625,3.3602371
55.12046,47.125,7.9954605
54.24793,50.75,3.4979286
57.207546,54.125,3.0825462
86.481865,83.125,3.356865
68.43628,65.75,2.6862793
56.282974,52.875,3.4079742
82.162834,79.125,3.0378342
85.98029,81.875,4.1052933
72.740135,69.625,3.1151352
59.677334,56.125,3.5523338
77.35258,73.625,3.7275772
51.366993,47.25,4.116993
71.65364,67.75,3.9036407
73.79756,69.625,4.1725616
66.63751,63.0,3.6375122
64.083954,60.625,3.4589539
58.617893,55.25,3.3678932
53.398457,49.875,3.5234566
49.78211,45.625,4.1571083
68.9666,65.75,3.2165985
71.334045,67.375,3.9590454
50.243084,46.25,3.993084
89.24317,85.75,3.4931717
88.425865,85.625,2.8008652
70.694824,65.75,4.944824
51.69312,47.875,3.818119
70.997734,67.375,3.622734
76.845474,70.75,6.0954742
57.61944,54.375,3.2444382
50.540226,45.75,4.790226
76.54846,73.0,3.548462
57.719852,53.625,4.0948524
69.57651,66.375,3.2015076
62.918762,56.0,6.918762
56.00771,53.5,2.5077095
76.90452,72.5,4.404518
48.109646,44.875,3.2346458
75.385574,72.375,3.0105743
50.191944,47.625,2.5669441
75.10872,72.0,3.1087189
61.826107,58.75,3.076107
80.55766,76.25,4.307663
61.197277,56.875,4.322277
62.059345,58.125,3.9343452
76.09269,72.5,3.5926895
69.57314,66.25,3.323143
58.785614,54.125,4.660614
42.58036,37.375,5.2053604
47.9627,42.0,5.9627
87.48316,83.625,3.858162
63.83298,60.625,3.207981
64.190636,58.625,5.5656357
81.19074,77.75,3.4407425
85.5988,80.0,5.5988007
85.87732,81.75,4.1273193
42.7287,38.25,4.4786987
40.873135,37.125,3.7481346
59.468708,56.75,2.718708
73.58827,70.25,3.338272
53.03078,50.0,3.0307808
80.84636,76.25,4.5963593
51.20222,47.375,3.827221
56.34944,53.0,3.3494415
42.50588,41.875,0.63087845
84.66175,82.0,2.6617508
46.78512,42.5,4.285118
81.56252,84.25,2.687477
81.47772,83.875,2.3972778
71.79934,69.25,2.5493393
73.24356,69.125,4.118561
83.241554,76.625,6.6165543
42.73199,41.625,1.1069908
71.931984,69.375,2.556984
86.21743,83.625,2.59243
84.0095,81.125,2.8844986
59.865643,55.125,4.7406425
67.58187,64.375,3.206871
46.317352,44.0,2.3173523
44.445065,39.0,5.4450645
55.577393,49.375,6.2023926
54.786575,49.5,5.2865753
81.06519,76.375,4.690193
83.92862,79.5,4.4286194
71.30326,68.75,2.5532608
69.02461,65.875,3.1496124
50.78325,47.0,3.783249
57.21757,52.625,4.5925713
78.4323,75.125,3.3072968
48.31882,44.875,3.443821
54.284443,51.625,2.659443
68.577705,64.25,4.3277054
73.63628,70.125,3.5112762
82.26326,79.125,3.13826
71.08474,66.5,4.5847397
71.66207,69.125,2.5370712
86.321106,83.0,3.321106
68.98656,65.5,3.486557
77.89709,74.125,3.772087
55.48706,51.625,3.8620605
51.007374,48.25,2.7573738
50.27622,47.25,3.0262184
58.754913,55.0,3.7549133
42.098534,38.75,3.3485336
81.049095,76.75,4.299095
61.278236,58.375,2.9032364
79.59487,76.375,3.2198715
80.35958,77.125,3.234581
61.896862,57.0,4.896862
51.750637,46.5,5.250637
86.899345,84.75,2.1493454
75.758,71.625,4.133003
85.56603,82.5,3.0660324
85.33729,82.75,2.587288
84.01674,80.375,3.641739
84.03898,80.75,3.2889786
50.73361,46.625,4.1086082
83.97631,81.0,2.9763107
85.22581,82.625,2.6008072
82.546455,78.625,3.9214554
86.34146,82.875,3.4664612
65.07503,59.625,5.4500275
50.310047,47.625,2.6850471
50.71343,48.0,2.7134285
83.38793,80.0,3.3879318
84.569084,81.875,2.6940842
47.942654,41.75,6.1926537
83.197105,78.75,4.4471054
82.31439,78.875,3.439392
64.9637,61.875,3.0886993
48.25094,42.25,6.0009384
69.65689,64.625,5.031891
86.0299,82.0,4.0298996
81.20822,77.875,3.3332214
73.24875,70.5,2.7487488
57.8963,53.0,4.8963013
51.774483,47.5,4.2744827
85.613434,82.125,3.4884338
48.043484,41.25,6.7934837
63.215275,60.375,2.8402748
53.949127,50.75,3.1991272
46.691193,43.875,2.8161926
41.87801,39.5,2.3780098
72.98222,70.25,2.7322235
63.407494,58.875,4.5324936
78.5714,74.625,3.9464035
82.255806,78.75,3.505806
79.91433,77.5,2.4143295
49.31991,46.125,3.1949081
69.08657,65.875,3.2115707
59.78995,55.875,3.9149513
70.37819,67.625,2.753189
69.097206,64.625,4.472206
56.844612,53.125,3.7196121
61.12297,56.875,4.2479706
75.28318,71.75,3.5331802
51.645466,49.0,2.6454659
51.889446,47.625,4.2644463
84.223015,79.875,4.348015
85.19039,82.75,2.4403915
75.74237,71.875,3.8673706
46.997566,44.125,2.8725662
80.10741,73.375,6.7324066
87.52181,85.625,1.8968124
59.762447,55.75,4.0124474
88.02207,85.25,2.7720718
84.35428,81.5,2.8542786
79.83446,75.875,3.9594574
87.6726,85.25,2.4225998
41.310898,38.25,3.0608978
72.3529,68.375,3.9778976
77.7577,74.625,3.132698
45.959476,44.375,1.5844765
70.536255,65.0,5.536255
45.53461,41.75,3.7846107
61.901653,57.0,4.9016533
53.687347,50.375,3.3123474
42.4331,41.375,1.0581017
79.23151,75.0,4.2315063
46.711773,43.375,3.336773
83.03174,79.5,3.5317383
86.528885,82.5,4.028885
74.479645,71.25,3.2296448
53.408215,45.5,7.9082146
63.517967,59.625,3.8929672
42.70307,38.375,4.3280716
79.45672,74.875,4.5817184
61.15991,57.375,3.7849083
55.802036,52.0,3.8020363
65.4476,63.0,2.4476013
75.63116,71.375,4.256157
75.7034,70.75,4.9533997
68.53016,65.625,2.905159
51.101566,47.5,3.6015663
64.96293,61.0,3.9629288
64.84441,61.0,3.8444138
40.750816,38.875,1.8758163
77.13312,74.0,3.1331177
58.077194,52.0,6.077194
62.58381,57.5,5.083809
82.50284,79.375,3.1278381
85.92179,80.625,5.296791
51.534492,46.375,5.1594925
63.73941,60.25,3.4894104
73.14936,69.75,3.3993607
42.72927,39.625,3.104271
43.99392,40.75,3.2439194
86.83287,84.25,2.5828705
73.394104,69.875,3.519104
63.24872,60.125,3.1237183
66.0262,61.5,4.5261993
72.236824,68.75,3.486824
65.69079,62.5,3.1907883
53.873074,50.625,3.2480736
55.299675,51.5,3.799675
86.36418,81.5,4.8641815
66.75124,63.125,3.6262436
68.972046,64.5,4.472046
61.234234,58.25,2.9842339
77.324356,73.75,3.574356
51.112617,46.0,5.1126175
73.54427,70.5,3.0442734
85.50386,82.0,3.5038605
62.437046,59.5,2.937046
42.18436,40.25,1.9343605
66.09819,62.25,3.8481903
